,loss,reconstruction_loss,kl_loss
0,22392482.0,22341074.0,51403.26171875
1,12953970.0,12939501.0,14470.91015625
2,11429826.0,11422114.0,7712.14306640625
3,10187283.0,10181089.0,6190.400390625
4,8907226.0,8902529.0,4696.80078125
5,8182415.0,8178417.5,3998.8037109375
6,7793984.5,7790214.0,3771.585693359375
7,7428834.5,7425438.5,3396.83203125
8,7078444.5,7075520.5,2923.667724609375
9,6762450.0,6759927.0,2525.735107421875
10,6517202.0,6514763.5,2437.970947265625
11,6337549.0,6335029.0,2520.994873046875
12,6188315.0,6185687.5,2625.992919921875
13,6062411.5,6059491.0,2922.354248046875
14,5974172.0,5970973.5,3199.233154296875
15,5897847.5,5894521.0,3326.4267578125
16,5853425.0,5850020.5,3404.137451171875
17,5804457.5,5801060.5,3395.909912109375
18,5764829.0,5761386.5,3442.9091796875
19,5717977.0,5714497.0,3481.2421875
20,5684589.5,5681029.5,3560.761474609375
21,5643194.5,5639557.0,3637.28662109375
22,5599557.0,5595835.5,3722.921630859375
23,5556110.5,5552250.0,3860.735595703125
24,5521904.0,5517932.5,3973.051025390625
25,5490266.5,5486232.5,4034.785400390625
26,5453041.5,5448863.5,4179.0419921875
27,5422251.5,5417954.0,4295.8525390625
28,5400669.5,5396314.0,4355.31640625
29,5373369.0,5368908.5,4460.30029296875
30,5342576.0,5337980.0,4595.7802734375
31,5315552.5,5310877.0,4677.2998046875
32,5285787.0,5280986.0,4801.8251953125
33,5260692.5,5255804.5,4889.88720703125
34,5235312.0,5230382.0,4930.5
35,5212924.5,5207963.5,4960.53515625
36,5192622.5,5187649.0,4973.65234375
37,5167055.0,5162000.0,5054.86669921875
38,5148357.0,5143382.0,4976.62451171875
39,5111927.0,5106820.5,5106.5908203125
40,5099767.0,5094657.5,5109.66064453125
41,5068780.5,5063622.0,5158.5
42,5047778.0,5042614.5,5163.599609375
43,5022899.5,5017601.5,5297.8125
44,5000700.0,4995404.5,5297.49169921875
45,4985227.0,4979966.5,5258.75244140625
46,4950297.0,4944925.0,5372.9755859375
47,4929105.0,4923695.5,5410.97998046875
48,4910817.5,4905413.5,5405.24609375
49,4899378.0,4894030.0,5347.20166015625
50,4877835.0,4872490.5,5343.30078125
51,4862761.5,4857419.5,5340.49853515625
52,4849431.0,4844121.0,5310.03173828125
53,4847024.5,4841764.0,5259.0205078125
54,4818729.5,4813491.5,5237.11279296875
55,4808886.0,4803650.0,5235.10107421875
56,4794445.0,4789225.0,5217.85595703125
57,4788018.0,4782892.5,5125.60205078125
58,4777221.0,4772090.0,5132.01953125
59,4763221.0,4758124.0,5097.45703125
60,4748761.0,4743665.5,5095.453125
61,4741382.5,4736308.5,5072.95166015625
62,4747682.0,4742723.0,4958.84716796875
63,4728349.0,4723428.5,4920.3759765625
64,4718427.5,4713551.0,4876.4501953125
65,4705128.0,4700208.0,4918.5
66,4692318.5,4687475.5,4844.4736328125
67,4688603.0,4683798.5,4804.34765625
68,4674961.0,4670157.0,4803.943359375
69,4682730.0,4678135.5,4595.57080078125
70,4659763.5,4655109.0,4655.07275390625
71,4648296.5,4643690.5,4606.82080078125
72,4639937.5,4635325.0,4610.82275390625
73,4639840.0,4635304.5,4535.9560546875
74,4629064.0,4624549.0,4515.25341796875
75,4628242.0,4623782.5,4458.291015625
76,4610729.5,4606340.5,4388.978515625
77,4602744.0,4598344.5,4399.2724609375
78,4599584.5,4595214.0,4370.52734375
79,4592140.5,4587839.0,4299.95458984375
80,4582924.5,4578603.0,4319.724609375
81,4581773.0,4577556.5,4215.8515625
82,4577233.0,4573028.5,4204.1611328125
83,4571831.5,4567703.5,4127.99462890625
84,4558955.5,4554810.0,4145.32763671875
85,4555826.0,4551734.0,4092.558349609375
86,4544318.0,4540252.0,4067.235595703125
87,4540256.5,4536276.5,3980.481201171875
88,4526582.5,4522551.0,4031.18310546875
89,4523162.5,4519149.0,4012.33837890625
90,4533983.5,4530084.0,3898.353759765625
91,4523180.5,4519309.5,3872.238525390625
92,4511002.0,4507140.0,3860.885986328125
93,4500233.5,4496358.0,3875.1376953125
94,4501992.5,4498200.5,3792.4599609375
95,4497619.5,4493861.0,3759.02587890625
96,4485412.0,4481669.5,3743.931884765625
97,4485174.0,4481496.0,3679.554443359375
98,4477281.0,4473594.0,3688.832275390625
99,4469697.5,4466021.5,3677.82958984375
100,4477272.5,4473640.0,3632.31396484375
101,4455971.0,4452332.5,3639.0703125
102,4458261.5,4454659.5,3603.61279296875
103,4457769.5,4454209.5,3562.18212890625
104,4460498.0,4457008.5,3489.633056640625
105,4439875.0,4436338.5,3536.736328125
106,4443035.0,4439551.0,3483.38720703125
107,4433907.5,4430417.0,3491.2607421875
108,4417746.0,4414215.0,3530.77783203125
109,4434709.0,4431275.5,3434.181396484375
110,4414357.5,4410921.0,3438.521240234375
111,4403953.0,4400481.0,3472.23583984375
112,4407193.0,4403733.5,3460.1591796875
113,4400165.0,4396735.5,3428.89892578125
114,4402762.5,4399395.0,3367.04541015625
115,4397597.0,4394219.0,3378.81494140625
116,4406645.5,4403352.5,3292.593505859375
117,4389925.0,4386613.5,3311.1845703125
118,4400156.0,4396911.5,3244.514404296875
119,4388412.5,4385205.0,3206.07861328125
120,4370937.0,4367679.5,3257.59716796875
121,4368082.0,4364815.0,3266.459716796875
122,4360269.0,4356975.0,3293.701171875
