,loss,reconstruction_loss,kl_loss
0,27928072.0,27923360.0,4710.654296875
1,18403360.0,18400420.0,2937.531982421875
2,13542283.0,13539481.0,2803.46533203125
3,12324483.0,12320464.0,4017.967041015625
4,11541692.0,11535499.0,6193.68505859375
5,10811500.0,10803663.0,7838.92138671875
6,10074595.0,10067136.0,7458.46337890625
7,9436120.0,9428939.0,7180.0068359375
8,8897602.0,8891118.0,6483.40966796875
9,8381088.0,8375608.5,5478.56201171875
10,7734415.5,7730585.0,3829.509521484375
11,7104712.0,7101307.0,3405.643310546875
12,6732999.0,6729220.0,3777.037841796875
13,6478913.5,6474622.5,4292.34423828125
14,6283433.0,6278763.5,4670.84521484375
15,6130944.5,6125988.0,4956.7314453125
16,5990899.0,5985736.0,5162.5205078125
17,5878562.0,5873251.5,5310.51220703125
18,5740514.0,5734990.5,5524.08740234375
19,5602273.5,5596455.0,5819.783203125
20,5487131.5,5481037.5,6093.93359375
21,5381121.5,5374853.0,6267.212890625
22,5310267.0,5303968.5,6297.34033203125
23,5221597.5,5215103.5,6493.947265625
24,5157186.5,5150710.5,6476.89013671875
25,5087209.5,5080641.5,6568.12158203125
26,5031781.0,5025178.5,6601.46337890625
27,4976020.0,4969295.5,6723.8330078125
28,4923965.5,4917148.5,6816.70654296875
29,4873670.0,4866739.5,6930.4228515625
30,4842454.0,4835531.0,6922.7314453125
31,4803189.0,4796303.5,6886.4638671875
32,4750051.5,4743211.0,6839.77978515625
33,4705184.5,4698293.0,6891.62744140625
34,4660551.5,4653673.0,6878.537109375
35,4636944.0,4630077.5,6865.82958984375
36,4594476.0,4587630.5,6845.51416015625
37,4554397.5,4547547.5,6849.39111328125
38,4543080.5,4536341.0,6737.58984375
39,4496781.5,4489979.5,6801.83837890625
40,4475533.5,4468810.5,6722.615234375
41,4433825.5,4427039.5,6787.21826171875
42,4405459.5,4398702.5,6758.06005859375
43,4379325.5,4372602.5,6722.29345703125
44,4356849.5,4350146.5,6703.79443359375
45,4337239.5,4330615.5,6625.17333984375
46,4306220.5,4299700.5,6520.3056640625
47,4281274.5,4274756.0,6519.41357421875
48,4251295.5,4244822.5,6473.55126953125
49,4237712.0,4231221.5,6490.58642578125
50,4219899.5,4213550.0,6349.44482421875
51,4198415.0,4192040.75,6373.8564453125
52,4193434.25,4187138.75,6294.76806640625
53,4181488.75,4175325.25,6164.0048828125
54,4154865.0,4148712.25,6152.509765625
55,4131161.25,4125017.5,6143.1455078125
56,4119057.75,4112980.75,6077.15234375
57,4106337.0,4100349.5,5987.91162109375
58,4091787.25,4085897.25,5890.7392578125
59,4068952.5,4063051.25,5901.7333984375
60,4058144.25,4052294.5,5849.943359375
61,4051273.75,4045508.0,5765.07177734375
62,4036951.25,4031229.0,5722.01318359375
63,4014384.0,4008669.5,5714.21875
64,4005289.75,3999567.0,5722.8935546875
65,3992965.0,3987315.5,5649.22998046875
66,3979600.25,3973984.0,5616.681640625
67,3973208.25,3967600.25,5606.49951171875
68,3965296.0,3959771.5,5525.0068359375
69,3959783.75,3954327.75,5455.85546875
70,3948006.25,3942599.25,5406.6669921875
71,3929601.0,3924209.0,5391.5634765625
72,3925229.25,3919837.0,5391.0615234375
73,3914483.5,3909115.0,5368.9873046875
74,3908749.0,3903452.0,5297.24365234375
75,3888225.0,3882960.75,5264.27099609375
76,3877352.75,3872036.5,5315.79541015625
77,3873707.5,3868462.0,5245.322265625
78,3865903.25,3860677.0,5225.33251953125
79,3863427.75,3858244.0,5183.05126953125
80,3855339.25,3850181.75,5157.1865234375
81,3847628.0,3842481.75,5146.2607421875
82,3831500.0,3826370.0,5129.5439453125
83,3828300.0,3823226.5,5073.98583984375
84,3818266.25,3813214.0,5052.38232421875
85,3803776.25,3798748.0,5028.52001953125
86,3785683.5,3780645.5,5037.17529296875
87,3776290.5,3771315.5,4975.26171875
88,3766241.75,3761245.0,4997.37841796875
89,3762892.25,3757935.75,4956.2119140625
90,3754228.75,3749281.0,4947.06396484375
91,3750182.5,3745259.5,4921.70654296875
92,3735747.5,3730825.5,4921.19140625
93,3735813.0,3730940.0,4873.37451171875
94,3735532.25,3730680.5,4851.5849609375
95,3719419.25,3714591.75,4827.95947265625
96,3718333.5,3713502.25,4830.76416015625
97,3708249.75,3703462.25,4787.60595703125
98,3698175.0,3693365.0,4809.53759765625
99,3696463.25,3691691.25,4771.69677734375
100,3685614.0,3680914.0,4699.548828125
101,3667350.25,3662643.75,4706.04052734375
102,3659803.25,3655155.75,4646.82373046875
103,3657332.0,3652726.75,4604.63623046875
104,3655427.5,3650875.0,4552.4013671875
105,3640829.0,3636299.0,4531.41650390625
106,3635878.5,3631343.25,4533.8154296875
107,3632661.75,3628181.75,4479.2919921875
108,3630981.0,3626495.0,4485.7861328125
109,3627097.5,3622702.75,4395.2041015625
110,3618310.75,3613865.75,4444.7158203125
111,3624598.25,3620239.0,4359.9482421875
112,3605027.5,3600654.75,4373.04443359375
113,3602056.25,3597659.25,4396.92431640625
114,3601966.0,3597632.75,4333.7412109375
115,3609794.5,3605498.25,4297.2734375
116,3587211.25,3582925.5,4285.6689453125
117,3598127.25,3593876.5,4250.33251953125
118,3585014.25,3580776.75,4237.43310546875
119,3581573.5,3577346.5,4228.51513671875
120,3571444.0,3567222.25,4221.87353515625
121,3573326.0,3569104.0,4220.84326171875
122,3568685.5,3564507.0,4179.21630859375
123,3564135.5,3559937.25,4197.28076171875
124,3565596.0,3561443.5,4152.15673828125
125,3556695.25,3552540.5,4154.142578125
126,3550576.0,3546403.75,4172.83642578125
127,3554680.5,3550584.25,4096.17626953125
128,3548578.75,3544455.75,4121.837890625
129,3548046.0,3543971.5,4074.99658203125
130,3541133.0,3537067.0,4066.36669921875
131,3537010.5,3532959.0,4050.93115234375
132,3537160.75,3533133.0,4026.930908203125
133,3533368.5,3529392.0,3977.160888671875
134,3533725.0,3529773.0,3950.756591796875
135,3529041.25,3525083.0,3958.08544921875
136,3522179.0,3518211.75,3967.496337890625
137,3519403.25,3515467.25,3935.547119140625
138,3530949.0,3527084.25,3865.10009765625
139,3510975.25,3507065.75,3910.28955078125
140,3507766.75,3503858.5,3909.05615234375
141,3510012.0,3506155.0,3856.858642578125
142,3499039.25,3495157.75,3881.588134765625
143,3499204.5,3495355.0,3849.943115234375
144,3502477.5,3498646.5,3830.18115234375
145,3497601.0,3493763.75,3837.37109375
146,3486763.0,3482931.0,3831.808837890625
147,3492948.75,3489151.25,3796.812744140625
148,3490235.5,3486440.75,3793.94775390625
149,3478057.75,3474281.25,3776.138671875
150,3471940.0,3468203.25,3736.783203125
151,3467813.0,3464069.75,3742.796875
152,3465431.25,3461685.0,3745.15380859375
153,3461125.0,3457411.0,3713.697021484375
154,3460366.75,3456649.5,3717.233642578125
155,3461535.75,3457831.25,3705.298828125
156,3459358.0,3455695.0,3663.23876953125
157,3455956.75,3452285.25,3671.57080078125
158,3452212.5,3448547.0,3664.88818359375
159,3453791.25,3450147.0,3643.46484375
160,3443945.5,3440299.25,3646.2373046875
161,3446528.0,3442864.75,3664.367919921875
162,3441020.5,3437434.5,3585.384033203125
163,3437098.25,3433505.75,3592.5458984375
164,3440885.5,3437303.75,3582.678955078125
165,3429962.5,3426402.0,3561.05615234375
166,3427129.75,3423557.0,3572.354736328125
167,3428939.0,3425417.5,3521.661865234375
168,3421857.25,3418361.25,3495.6298828125
169,3423072.0,3419597.5,3474.09765625
170,3420666.5,3417213.0,3454.4560546875
171,3409648.25,3406194.5,3454.99755859375
172,3417839.25,3414395.5,3444.32568359375
173,3414532.75,3411087.0,3445.310546875
174,3410679.75,3407290.5,3388.8154296875
175,3408599.5,3405220.5,3379.45751953125
176,3404067.75,3400689.75,3379.053955078125
177,3418088.75,3414754.5,3334.8447265625
178,3405479.25,3402159.75,3319.534912109375
179,3396902.75,3393598.0,3304.145263671875
180,3392964.0,3389641.25,3322.289306640625
181,3391847.75,3388553.75,3294.46630859375
182,3396780.5,3393524.0,3256.502685546875
183,3388093.0,3384816.0,3277.006103515625
184,3383991.75,3380731.25,3260.46337890625
185,3385602.75,3382317.5,3285.4326171875
186,3398622.25,3395392.25,3230.141845703125
187,3383623.25,3380398.25,3224.7685546875
188,3387947.0,3384735.75,3211.265625
189,3384219.5,3381055.25,3164.797607421875
190,3380640.75,3377465.5,3175.511962890625
191,3381134.75,3377966.25,3168.265625
192,3379206.25,3376058.5,3146.853759765625
193,3371053.25,3367873.0,3180.88623046875
194,3371165.5,3368013.5,3152.553955078125
195,3373436.0,3370289.25,3147.125
196,3369357.25,3366247.75,3109.196044921875
197,3368680.5,3365567.75,3112.70068359375
198,3379180.25,3376108.5,3071.88037109375
199,3361763.75,3358673.25,3089.014404296875
200,3363000.25,3359922.0,3078.03564453125
201,3366678.5,3363615.0,3064.225830078125
202,3358702.0,3355646.75,3055.2783203125
203,3363511.75,3360455.5,3055.185546875
204,3358378.25,3355318.25,3060.08935546875
205,3351169.75,3348128.25,3041.189208984375
206,3354141.0,3351088.75,3052.952880859375
207,3352827.0,3349779.5,3046.73193359375
208,3351720.5,3348680.75,3039.553466796875
209,3356758.75,3353740.0,3018.92529296875
210,3350866.75,3347861.5,3005.781005859375
211,3349563.0,3346557.25,3006.021240234375
212,3350234.5,3347265.25,2968.522216796875
213,3364110.75,3361159.5,2950.853271484375
214,3352183.25,3349221.5,2961.483154296875
215,3343039.75,3340091.0,2949.651611328125
216,3341371.25,3338411.0,2960.4853515625
217,3339805.5,3336855.5,2949.56005859375
218,3341395.5,3338468.0,2927.446044921875
219,3336780.5,3333830.75,2949.41162109375
220,3338459.0,3335527.75,2931.86669921875
221,3340241.25,3337328.25,2912.76318359375
222,3337288.75,3334369.75,2918.561767578125
223,3347550.0,3344687.25,2862.45068359375
224,3332648.5,3329762.5,2886.14404296875
225,3336530.0,3333621.5,2909.08056640625
226,3329890.5,3327040.75,2850.048828125
227,3336126.75,3333293.25,2831.996337890625
228,3327812.0,3324971.0,2840.507568359375
229,3325921.0,3323080.25,2840.123779296875
230,3329337.5,3326501.5,2835.44873046875
231,3322566.75,3319732.75,2833.466796875
232,3321932.0,3319083.5,2848.890869140625
233,3327378.5,3324572.5,2805.178955078125
234,3333338.5,3330572.25,2766.24609375
235,3330466.75,3327667.5,2799.7939453125
236,3333327.75,3330565.0,2762.56982421875
237,3320783.25,3318034.5,2748.719970703125
238,3312712.75,3309944.75,2767.55078125
239,3317379.5,3314594.0,2785.364013671875
240,3310134.75,3307365.5,2769.363037109375
241,3312300.25,3309527.75,2772.8564453125
242,3318163.0,3315418.25,2744.8623046875
243,3309527.25,3306776.75,2749.611083984375
244,3308867.5,3306110.75,2756.68798828125
245,3313064.5,3310356.5,2708.388916015625
246,3315450.25,3312725.0,2724.409423828125
247,3317850.5,3315170.75,2680.23681640625
248,3317887.25,3315227.25,2659.88330078125
249,3303950.25,3301272.25,2678.548583984375
250,3305925.5,3303229.5,2695.898193359375
251,3307264.25,3304593.25,2670.337158203125
252,3308178.5,3305528.5,2649.37255859375
253,3309220.75,3306567.5,2654.270751953125
254,3310975.25,3308357.75,2618.04443359375
255,3313512.75,3310887.5,2625.295654296875
256,3303676.5,3301073.25,2602.979248046875
257,3295058.0,3292435.75,2622.834716796875
258,3296324.0,3293712.25,2612.648681640625
259,3295431.25,3292800.0,2631.14306640625
260,3293535.25,3290928.25,2606.197265625
261,3293535.75,3290916.5,2618.996826171875
262,3296930.75,3294330.5,2600.351806640625
263,3288516.5,3285894.25,2622.56982421875
264,3292211.0,3289636.0,2574.938720703125
265,3298999.75,3296431.75,2567.559814453125
266,3299089.0,3296501.0,2587.87353515625
267,3293135.25,3290576.0,2558.860595703125
268,3289673.5,3287109.5,2563.339111328125
269,3286870.25,3284332.0,2538.0458984375
270,3287283.0,3284725.75,2556.586181640625
271,3284652.0,3282108.5,2543.655517578125
272,3284204.0,3281677.5,2526.55859375
273,3283972.5,3281449.25,2523.280029296875
274,3286037.5,3283535.25,2501.625244140625
275,3277830.75,3275335.5,2495.573974609375
276,3279601.25,3277107.75,2492.652587890625
277,3281940.5,3279465.5,2474.018310546875
278,3285200.75,3282746.5,2454.7587890625
279,3287456.0,3285023.25,2432.67333984375
280,3272267.5,3269817.25,2449.932373046875
281,3272640.25,3270189.25,2451.6064453125
282,3290451.5,3288034.75,2416.575927734375
283,3281451.0,3279056.75,2394.481201171875
284,3269740.25,3267338.25,2402.1337890625
285,3266650.25,3264245.5,2404.969482421875
286,3266400.25,3264007.5,2392.919189453125
287,3272707.75,3270313.5,2394.1953125
288,3273797.5,3271410.5,2386.83837890625
289,3268344.25,3265959.5,2383.403564453125
290,3265903.75,3263527.75,2376.271728515625
291,3260278.25,3257880.25,2398.541748046875
292,3259774.25,3257400.75,2374.52392578125
293,3264918.25,3262546.75,2372.111572265625
294,3256493.5,3254124.5,2370.00244140625
295,3254324.0,3251947.5,2376.735107421875
296,3256061.0,3253710.25,2351.5830078125
297,3254469.75,3252115.5,2354.355224609375
298,3251597.0,3249246.0,2351.42626953125
299,3255147.0,3252793.75,2352.833984375
300,3249269.0,3246911.25,2357.98876953125
301,3251449.75,3249106.75,2341.9580078125
302,3249222.25,3246890.25,2332.09130859375
303,3246840.75,3244500.75,2339.76806640625
304,3246555.25,3244203.5,2352.06689453125
305,3252012.5,3249696.25,2315.859619140625
306,3249634.75,3247317.0,2317.4453125
307,3246143.0,3243829.75,2313.31591796875
308,3252527.0,3250217.75,2309.109130859375
309,3254340.75,3252073.5,2266.5126953125
310,3273294.25,3271074.5,2219.64453125
311,3244874.5,3242617.5,2256.6513671875
312,3241548.25,3239293.25,2255.281982421875
313,3242360.25,3240096.25,2263.35400390625
314,3240738.5,3238473.5,2265.576416015625
315,3236585.75,3234321.75,2264.8955078125
316,3241880.5,3239615.25,2264.606689453125
317,3243873.25,3241622.5,2250.766357421875
318,3244127.0,3241880.5,2245.920654296875
319,3237402.5,3235156.75,2245.033447265625
320,3237361.25,3235103.0,2258.22119140625
321,3254656.75,3252456.25,2200.61376953125
322,3230518.25,3228285.5,2232.3876953125
323,3239102.75,3236895.0,2206.84375
324,3238069.75,3235855.0,2214.94189453125
325,3232730.5,3230520.25,2209.791259765625
326,3228281.5,3226067.0,2214.423583984375
327,3240479.25,3238262.5,2217.43798828125
328,3232600.5,3230411.5,2188.8017578125
329,3226736.25,3224538.25,2197.939453125
330,3233300.75,3231104.75,2195.948486328125
331,3233395.75,3231222.25,2173.369873046875
332,3230723.5,3228528.25,2195.229248046875
333,3229891.75,3227698.5,2193.46630859375
334,3226697.25,3224527.25,2170.26025390625
335,3227942.25,3225761.25,2180.944091796875
336,3224446.25,3222294.25,2152.822509765625
337,3221251.5,3219085.5,2166.692138671875
338,3225704.5,3223555.0,2149.898193359375
339,3224728.75,3222559.25,2170.717041015625
340,3224122.5,3221962.25,2160.489990234375
341,3218718.0,3216552.25,2166.09814453125
342,3225590.75,3223432.5,2157.468994140625
343,3221419.5,3219285.5,2134.671142578125
344,3218242.75,3216074.5,2167.499267578125
345,3221452.25,3219324.0,2128.543212890625
346,3225271.5,3223155.0,2117.232177734375
347,3219331.0,3217214.75,2116.10009765625
348,3242772.5,3240664.25,2108.96240234375
349,3212860.25,3210727.75,2132.165771484375
350,3215117.5,3212996.5,2122.16845703125
351,3213823.75,3211702.75,2121.430419921875
352,3218096.75,3215982.0,2114.607666015625
353,3220402.0,3218309.0,2093.09326171875
354,3214139.25,3212039.75,2099.12060546875
355,3214443.0,3212342.75,2099.93896484375
356,3214196.0,3212113.25,2082.97412109375
357,3209388.5,3207281.25,2107.20068359375
358,3211636.5,3209554.0,2081.819091796875
359,3210658.5,3208572.0,2086.541259765625
360,3207307.5,3205224.75,2083.242431640625
361,3208341.0,3206241.25,2099.510498046875
362,3206424.25,3204331.0,2092.8984375
363,3208623.0,3206539.0,2083.6142578125
364,3205865.25,3203793.25,2071.772216796875
365,3211501.0,3209416.25,2084.6279296875
366,3203714.75,3201621.0,2093.3642578125
367,3211031.75,3208944.25,2087.02099609375
368,3252598.25,3250621.0,1977.678466796875
369,3213716.75,3211708.5,2008.2996826171875
370,3201369.5,3199340.5,2028.4466552734375
