,loss,reconstruction_loss,kl_loss
0,20825250.0,20807940.0,17311.732421875
1,12650320.0,12644236.0,6085.3359375
2,11183388.0,11177918.0,5467.34765625
3,9763768.0,9757565.0,6198.26220703125
4,8219732.5,8215166.0,4565.96337890625
5,7381053.0,7377139.0,3913.8232421875
6,6919202.5,6914933.5,4267.3701171875
7,6601647.5,6596782.0,4865.22998046875
8,6363468.5,6358414.0,5055.3173828125
9,6168208.5,6163155.5,5052.6962890625
10,5994576.0,5989282.5,5295.3603515625
11,5823586.5,5817781.0,5803.67626953125
12,5677940.5,5671595.0,6347.65185546875
13,5549916.0,5543268.0,6647.2587890625
14,5434083.0,5427276.5,6807.09814453125
15,5336204.5,5329270.0,6933.400390625
16,5241614.0,5234603.5,7008.43603515625
17,5153805.0,5146751.5,7053.28515625
18,5076268.0,5069206.5,7060.60693359375
19,5006577.0,4999539.0,7038.24169921875
20,4947713.5,4940739.0,6972.25732421875
21,4879383.5,4872413.0,6969.29052734375
22,4826465.5,4819555.0,6909.78076171875
23,4774925.0,4768118.0,6806.02685546875
24,4726115.0,4719362.5,6752.025390625
25,4676900.5,4670275.0,6625.75830078125
26,4622645.5,4616070.0,6575.47119140625
27,4574527.5,4568003.5,6524.923828125
28,4511121.0,4504630.0,6489.0712890625
29,4470487.0,4463994.0,6493.5693359375
30,4436209.5,4429757.5,6453.84521484375
31,4406280.0,4399886.0,6393.79443359375
32,4383014.0,4376682.0,6331.93701171875
33,4344526.0,4338222.5,6303.7841796875
34,4315339.5,4309000.5,6339.2265625
35,4291595.0,4285305.0,6287.97705078125
36,4266639.0,4260386.0,6252.93896484375
37,4239546.5,4233337.0,6208.4521484375
38,4204935.5,4198696.5,6237.26611328125
39,4174153.25,4167900.5,6251.92138671875
40,4157063.5,4150874.5,6188.7587890625
41,4127043.75,4120857.0,6186.18896484375
42,4110431.0,4104300.0,6131.001953125
43,4090597.5,4084556.75,6040.64990234375
44,4066485.25,4060458.75,6027.62646484375
45,4045636.25,4039609.5,6025.4833984375
46,4030394.5,4024412.5,5982.001953125
47,4013349.5,4007421.25,5927.8232421875
48,3995652.25,3989767.5,5885.34619140625
49,3980429.0,3974605.75,5822.6396484375
50,3965336.75,3959564.0,5772.0986328125
51,3950022.5,3944271.25,5751.89501953125
52,3935839.25,3930143.25,5695.5537109375
53,3918129.25,3912445.25,5684.263671875
54,3905068.75,3899437.0,5631.51318359375
