,loss,reconstruction_loss,kl_loss
0,35657564.0,31281674.0,4375890.0
1,21445984.0,21425896.0,20090.669921875
2,13932266.0,13925200.0,7067.95361328125
3,12527604.0,12521577.0,6027.48388671875
4,11971417.0,11963031.0,8386.6044921875
5,11616775.0,11606819.0,9957.2353515625
6,11256130.0,11245299.0,10833.23828125
7,10870988.0,10859661.0,11326.703125
8,10491864.0,10480616.0,11246.892578125
9,10088874.0,10077202.0,11672.884765625
10,9738625.0,9728946.0,9680.8720703125
11,9282545.0,9273757.0,8787.109375
12,8883400.0,8876055.0,7345.23291015625
13,8455529.0,8448675.0,6852.4892578125
14,8072386.0,8065771.0,6615.7744140625
15,7761771.5,7755667.5,6103.779296875
16,7623675.0,7619109.5,4565.14208984375
17,7331007.5,7326318.5,4688.5673828125
18,7208819.5,7204683.0,4137.3544921875
19,7008240.5,7003936.0,4303.04931640625
20,6931961.0,6928058.5,3902.2177734375
21,6809990.0,6806195.5,3794.2197265625
22,6700177.0,6696385.5,3792.14404296875
23,6653695.5,6650112.5,3581.31640625
24,6545645.0,6542082.0,3563.24658203125
25,6485596.5,6482110.5,3485.0888671875
26,6417766.0,6414406.0,3356.705810546875
27,6346361.0,6342946.0,3416.47216796875
28,6311134.5,6307829.0,3306.53515625
29,6249521.5,6246223.5,3296.2021484375
30,6303878.0,6300955.0,2922.061767578125
31,6216182.5,6213233.0,2950.76318359375
32,6147839.5,6144805.5,3033.00537109375
33,6134433.5,6131513.0,2918.796630859375
34,6052331.0,6049330.5,2999.15234375
35,6035437.5,6032502.0,2936.322021484375
36,5980087.0,5977141.0,2946.016357421875
37,5947407.5,5944453.5,2953.861083984375
38,5942674.5,5939849.0,2825.89892578125
39,5926439.0,5923706.0,2732.2646484375
40,5845170.5,5842269.5,2901.57421875
41,5825303.0,5822429.5,2873.425537109375
42,5819710.0,5816909.0,2801.513916015625
43,5773781.0,5770950.0,2831.72265625
44,5755533.0,5752704.5,2828.3876953125
45,5705648.0,5702783.0,2865.832763671875
46,5699697.5,5696814.5,2882.959716796875
47,5655148.0,5652245.5,2901.4111328125
48,5600839.0,5597867.0,2971.962158203125
49,5511922.5,5508783.5,3138.387939453125
50,5411502.5,5408215.0,3286.873779296875
51,5341702.5,5338333.5,3367.890625
52,5303034.5,5299553.0,3480.178955078125
53,5228473.0,5224889.0,3583.10546875
54,5176322.0,5172648.0,3673.53125
55,5110693.5,5106922.5,3770.597412109375
56,5055157.0,5051242.0,3914.796630859375
57,5000116.5,4996113.5,4002.733642578125
58,4939458.5,4935305.0,4154.42138671875
59,4895857.5,4891636.0,4220.3828125
60,4874967.0,4870811.0,4156.46435546875
61,4859628.0,4855569.5,4058.411865234375
62,4794064.5,4789759.5,4305.9765625
63,4844622.0,4840674.5,3947.430908203125
64,4716778.0,4712492.5,4285.15185546875
65,4681708.5,4677338.5,4370.46923828125
66,4672142.5,4667821.5,4320.49658203125
67,4611136.5,4606698.5,4438.13427734375
68,4584085.0,4579566.5,4519.2783203125
69,4555607.0,4551012.5,4593.56640625
70,4532840.5,4528236.0,4604.57861328125
71,4532120.0,4527591.0,4528.36376953125
72,4495139.5,4490521.0,4617.91845703125
73,4478437.5,4473791.0,4646.95458984375
74,4460148.0,4455508.0,4640.41845703125
75,4434610.5,4429946.0,4665.2431640625
76,4416921.5,4412239.5,4682.57763671875
77,4403920.5,4399277.5,4642.677734375
78,4367676.5,4363000.5,4674.32861328125
79,4356019.5,4351326.5,4693.01708984375
80,4325501.5,4320676.5,4824.7119140625
81,4387601.0,4383170.0,4430.099609375
82,4296457.0,4291708.0,4748.671875
83,4232152.0,4227242.0,4910.1484375
84,4218634.5,4213723.0,4910.7548828125
85,4183014.75,4177966.25,5049.376953125
86,4164530.75,4159417.75,5112.47412109375
87,4145255.75,4140049.75,5206.220703125
88,4165047.5,4160089.25,4958.009765625
89,4123773.5,4118659.75,5114.08544921875
90,4093251.5,4088127.0,5124.52197265625
91,4085632.25,4080514.75,5116.9951171875
92,4067746.5,4062520.5,5226.107421875
93,4046828.0,4041554.75,5272.578125
94,4044732.25,4039445.5,5286.71826171875
95,4025314.0,4020054.75,5258.38818359375
96,4017270.25,4011927.25,5342.85546875
97,4019644.0,4014575.75,5067.97802734375
98,3998018.0,3992886.25,5132.3173828125
99,3969154.5,3963944.75,5209.37841796875
100,3964287.25,3959037.25,5249.14453125
101,3977279.25,3972255.25,5023.74560546875
102,3922183.25,3916952.25,5230.01611328125
103,3910682.25,3905474.5,5207.4296875
104,3900146.75,3894910.0,5236.2177734375
105,3884939.0,3879676.5,5261.578125
106,3893307.5,3888041.25,5265.96484375
107,3883467.5,3878284.25,5183.4990234375
108,3873782.25,3868650.25,5132.6474609375
109,3848389.75,3843189.5,5200.205078125
110,3832624.0,3827386.5,5237.69140625
111,3823563.5,3818325.0,5239.90576171875
112,3815756.5,3810532.75,5223.79248046875
113,3794990.75,3789750.75,5239.8505859375
114,3790935.5,3785677.0,5259.310546875
115,3779840.0,3774652.25,5187.240234375
116,3773197.25,3768033.25,5163.59765625
117,3755961.25,3750657.0,5303.86474609375
118,3760353.0,3755199.75,5154.119140625
119,3734381.0,3729205.0,5176.9296875
120,3718070.5,3712901.5,5170.2353515625
121,3700227.0,3695046.75,5180.4921875
122,3692915.75,3687752.25,5162.9052734375
123,3676587.25,3671473.0,5115.2900390625
124,3746563.5,3741806.0,4756.6240234375
125,3641199.25,3636174.0,5026.13623046875
126,3624643.5,3619512.5,5131.0888671875
127,3615559.25,3610445.5,5114.2509765625
128,3607217.0,3602102.5,5114.7568359375
129,3589938.0,3584803.75,5133.99951171875
130,3573824.0,3568703.25,5120.6953125
131,3564804.75,3559661.0,5143.357421875
132,3563352.75,3558212.5,5140.34228515625
133,3592153.5,3587245.5,4907.580078125
134,3538419.0,3533397.0,5022.6591796875
135,3547088.25,3542047.0,5042.51318359375
136,3544247.75,3539229.5,5018.1015625
137,3533436.5,3528450.0,4987.7626953125
138,3514093.0,3509049.5,5042.72607421875
139,3519109.5,3514137.5,4971.91650390625
140,3500350.0,3495296.75,5053.09521484375
141,3494425.25,3489396.5,5027.1787109375
142,3499617.0,3494640.75,4976.27880859375
143,3502315.25,3497392.25,4921.9814453125
144,3476816.25,3471916.5,4900.400390625
145,3471927.5,3466987.0,4940.96435546875
146,3464157.0,3459162.25,4995.78564453125
147,3474528.75,3469614.75,4914.5087890625
148,3453542.75,3448607.0,4935.97021484375
149,3466289.0,3461443.75,4845.4892578125
150,3455928.75,3451127.5,4801.69970703125
151,3429161.75,3424345.5,4816.369140625
152,3415279.25,3410385.0,4895.005859375
153,3409994.5,3405090.0,4905.1220703125
154,3404641.25,3399740.25,4901.37744140625
155,3401897.75,3397028.75,4868.6494140625
156,3432689.75,3427990.5,4699.33642578125
157,3430159.25,3425620.5,4538.87744140625
158,3397106.0,3392456.25,4649.5576171875
159,3395999.25,3391360.75,4638.77783203125
160,3364823.25,3360109.5,4713.88134765625
161,3363636.5,3358883.0,4754.09326171875
162,3356573.25,3351814.25,4759.349609375
163,3343478.75,3338726.75,4752.93701171875
164,3348016.25,3343263.25,4753.33447265625
165,3335218.75,3330297.25,4921.8525390625
166,3344116.75,3339390.0,4726.5224609375
167,3328150.75,3323425.25,4725.06591796875
168,3312030.0,3307224.75,4805.087890625
169,3329687.75,3325016.25,4671.60986328125
170,3305120.25,3300424.75,4695.55078125
171,3339882.25,3335355.0,4527.25927734375
172,3298710.75,3294068.5,4641.94873046875
173,3282705.75,3277981.0,4724.50439453125
174,3305279.75,3300640.0,4639.7763671875
175,3288613.0,3283954.75,4659.27734375
176,3295158.75,3290622.75,4535.3115234375
177,3276716.0,3272120.75,4595.1123046875
178,3257504.25,3252827.0,4676.98828125
179,3255220.5,3250535.5,4684.68701171875
180,3262921.25,3258292.5,4628.4423828125
181,3246145.0,3241527.75,4617.1064453125
182,3263420.25,3258867.0,4553.36181640625
183,3238740.0,3234158.75,4581.0654296875
184,3234134.25,3229545.25,4589.34765625
185,3229929.5,3225305.25,4623.54443359375
186,3264852.0,3260423.75,4427.96533203125
187,3220003.5,3215468.25,4534.36279296875
188,3215182.0,3210596.5,4585.755859375
189,3230860.0,3226359.75,4498.98486328125
190,3210266.25,3205693.5,4572.36767578125
191,3213201.25,3208619.0,4582.630859375
192,3253388.0,3249055.25,4333.1025390625
193,3251502.75,3247320.5,4182.3212890625
194,3195430.25,3191059.0,4370.939453125
195,3194757.75,3190354.75,4403.97412109375
196,3194903.75,3190503.5,4400.59423828125
197,3184064.25,3179632.0,4431.81982421875
198,3180713.5,3176302.75,4412.09619140625
199,3184484.5,3180112.0,4371.5869140625
200,3188691.0,3184372.75,4318.63916015625
201,3166570.5,3162171.0,4399.3984375
202,3169960.75,3165575.75,4384.4130859375
203,3169882.25,3165515.25,4367.56591796875
204,3169258.25,3164850.0,4408.380859375
205,3174069.75,3169777.0,4292.61376953125
206,3165180.25,3160900.0,4279.10791015625
207,3162793.75,3158468.5,4325.60107421875
208,3161236.5,3156937.5,4298.9951171875
209,3264953.5,3261155.5,3797.371337890625
210,3166639.75,3162588.25,4052.126953125
211,3143407.0,3139296.75,4111.708984375
212,3138850.5,3134669.25,4180.64404296875
213,3153052.25,3148928.0,4123.33935546875
214,3137760.75,3133581.5,4179.2763671875
215,3148889.5,3144822.25,4067.23681640625
216,3134448.25,3130293.75,4154.75439453125
217,3132842.25,3128699.0,4143.3359375
218,3125754.5,3121598.75,4156.2294921875
219,3140115.5,3136028.0,4088.484375
220,3120519.75,3116404.5,4115.90185546875
221,3127244.5,3123171.0,4073.53466796875
222,3125372.0,3121301.5,4070.522705078125
223,3120745.25,3116704.75,4040.848388671875
224,3110049.75,3105950.25,4099.6767578125
225,3123451.25,3119434.25,4016.317138671875
226,3104667.0,3100632.25,4035.05224609375
227,3102541.25,3098482.75,4058.464111328125
228,3100268.0,3096243.0,4024.79296875
229,3114780.5,3110833.0,3947.334716796875
230,3094466.0,3090478.25,3988.24462890625
231,3103019.0,3099014.75,4004.352294921875
232,3101849.25,3097884.25,3965.35205078125
233,3091171.0,3087232.0,3937.978271484375
234,3099385.75,3095473.25,3912.560546875
235,3086088.25,3082178.0,3910.4990234375
236,3094515.0,3090605.0,3910.4482421875
237,3109998.0,3106264.75,3732.9716796875
238,3069540.75,3065667.75,3872.457763671875
239,3124340.75,3120628.0,3711.994384765625
240,3071591.75,3067787.25,3803.398681640625
241,3062332.25,3058444.0,3888.76953125
242,3059195.25,3055285.75,3909.4794921875
243,3064842.25,3061009.75,3832.3876953125
244,3056656.25,3052794.5,3860.9052734375
245,3051622.25,3047780.0,3841.4736328125
246,3045196.25,3041358.25,3838.236083984375
247,3049699.75,3045870.0,3829.391845703125
248,3052840.25,3049049.75,3790.150146484375
249,3079786.5,3076121.5,3664.72119140625
250,3038511.0,3034760.25,3750.8701171875
251,3029328.25,3025580.0,3748.080078125
252,3028578.0,3024744.5,3834.17529296875
253,3035391.25,3031579.0,3812.661865234375
254,3037545.5,3033839.75,3705.919189453125
255,3033493.0,3029817.75,3674.5009765625
256,3019423.0,3015677.0,3746.423583984375
257,3030495.0,3026808.25,3687.130615234375
258,3020381.25,3016723.5,3658.29296875
259,3013440.75,3009787.25,3653.1982421875
260,2998831.75,2995087.25,3744.365966796875
261,3004746.5,3001045.5,3701.546875
262,3009092.0,3005449.75,3642.359130859375
263,2996116.75,2992425.5,3690.944091796875
264,3010614.25,3007014.25,3600.47412109375
265,2982701.25,2979042.5,3658.343994140625
266,2996630.25,2992992.0,3638.488037109375
267,3033183.75,3029725.0,3458.17578125
268,2994950.5,2991431.5,3519.0126953125
269,2976831.0,2973240.5,3590.288330078125
270,2980875.0,2977309.5,3565.63037109375
271,2966025.25,2962422.25,3603.126708984375
272,2972605.0,2969033.75,3572.02001953125
273,2961494.5,2957906.0,3588.38134765625
274,2982545.0,2978976.25,3568.490478515625
275,2964932.75,2961391.25,3540.42626953125
276,2964260.75,2960707.5,3552.9873046875
277,2972336.25,2968835.75,3500.4365234375
278,2953702.75,2950165.0,3537.77685546875
279,2960476.25,2956952.5,3523.394287109375
280,2959468.25,2955960.75,3506.6435546875
281,2958237.0,2954714.25,3522.694580078125
282,2954365.0,2950907.25,3457.889892578125
283,2951925.75,2948441.5,3483.786865234375
284,2968028.25,2964574.25,3454.1240234375
285,2945004.5,2941528.75,3475.327880859375
286,2957600.75,2954180.0,3420.334228515625
287,2942990.25,2939553.0,3437.12890625
288,2966910.0,2963500.5,3409.505615234375
289,2975302.75,2972068.0,3235.022705078125
290,2962643.0,2959425.75,3217.214111328125
291,2927664.25,2924338.0,3326.173828125
292,2930050.0,2926682.25,3367.80615234375
293,2915219.5,2911847.5,3371.771240234375
294,2914370.75,2910948.75,3421.8291015625
295,2933058.0,2929701.0,3356.79052734375
296,2915806.0,2912434.0,3372.159912109375
297,2917968.0,2914609.75,3357.977294921875
298,2907921.75,2904518.25,3403.63720703125
299,2917004.0,2913616.0,3387.790283203125
300,2923409.75,2920030.75,3378.354736328125
301,2930502.75,2927198.75,3303.6904296875
302,2931965.5,2928701.5,3264.11572265625
303,2960558.75,2957390.0,3169.047607421875
304,2897814.25,2894551.5,3262.70654296875
305,2908892.5,2905624.75,3267.810546875
306,2896992.25,2893655.5,3336.4501953125
307,2896139.0,2892815.25,3324.135986328125
308,2894261.0,2890916.5,3345.631591796875
309,2938915.0,2935689.5,3226.392578125
310,2901295.0,2898067.5,3228.00439453125
311,2902227.75,2898982.5,3245.423828125
312,2890957.0,2887656.25,3301.00439453125
313,2889649.25,2886370.75,3278.1728515625
314,2882379.5,2879038.75,3340.39404296875
315,2882356.75,2879054.25,3302.1767578125
316,2882837.75,2879536.25,3301.59912109375
317,2877146.25,2873791.0,3355.14404296875
318,2900517.5,2897242.5,3274.468505859375
319,2938347.25,2935254.5,3093.35302734375
320,2873686.75,2870482.5,3204.10009765625
321,2875030.75,2871766.75,3263.639892578125
