,loss,reconstruction_loss,kl_loss
0,27992876.0,27928244.0,64631.02734375
1,11801117.0,11766475.0,34639.796875
2,3600909.5,3587353.75,13555.32421875
3,2894948.75,2884158.75,10790.2001953125
4,2324859.75,2307182.75,17676.953125
5,1850457.375,1820735.0,29723.029296875
6,1609343.5,1581843.125,27500.71875
7,1449783.875,1427086.75,22696.751953125
8,1377292.375,1358855.625,18437.060546875
9,1339460.875,1322053.875,17406.611328125
10,1296123.375,1280150.0,15973.3115234375
11,1264451.875,1249217.0,15234.845703125
12,1242215.75,1228195.5,14020.42578125
13,1212061.25,1198935.0,13126.06640625
14,1193911.125,1181240.0,12670.8642578125
15,1177725.375,1166177.5,11547.9052734375
16,1166148.375,1155155.0,10993.203125
17,1155417.125,1144941.875,10475.052734375
18,1139229.625,1129162.0,10067.478515625
19,1128715.125,1119128.0,9587.099609375
20,1122617.0,1113190.75,9426.171875
21,1112362.25,1103411.625,8950.7197265625
22,1100146.5,1091454.5,8692.1083984375
23,1090363.25,1081824.125,8538.95703125
24,1080848.75,1072482.5,8366.34375
25,1073695.875,1065530.0,8165.52734375
26,1063835.25,1055876.875,7958.34375
27,1057939.375,1050111.75,7827.3994140625
28,1048700.125,1041064.0,7636.04736328125
29,1041511.9375,1034021.25,7490.6328125
30,1037055.8125,1029541.4375,7514.38037109375
31,1028818.75,1021382.4375,7436.27880859375
32,1021427.0625,1014192.75,7234.35791015625
33,1013268.0,1006085.625,7182.37841796875
34,1003202.375,995986.875,7215.4833984375
35,995564.9375,988392.0,7172.8291015625
36,990137.375,983051.0,7086.36572265625
37,983320.6875,976433.1875,6887.36767578125
38,974274.625,967568.1875,6706.69140625
39,969500.9375,962827.5625,6673.37890625
40,964771.5,958128.75,6642.66357421875
41,960367.0,953898.375,6468.4755859375
42,957088.0,950782.4375,6305.15625
43,947583.9375,941362.3125,6221.5732421875
44,946616.625,940559.125,6057.45556640625
45,940198.125,934137.25,6060.71337890625
46,936719.6875,930794.8125,5924.78271484375
47,933438.625,927586.0625,5852.5537109375
48,928388.9375,922647.9375,5740.94091796875
49,925768.25,920167.0,5600.9892578125
50,922060.9375,916531.25,5529.59619140625
51,918384.4375,912945.8125,5438.78466796875
52,914270.1875,908914.0625,5356.20068359375
53,914049.9375,908754.125,5295.884765625
54,912963.6875,907749.0,5214.7119140625
55,907204.75,902121.4375,5083.2978515625
56,904102.75,899012.625,5089.9951171875
57,901763.6875,896795.0625,4968.8212890625
58,898135.0625,893222.375,4912.51416015625
59,893180.0625,888270.125,4909.7548828125
60,889231.125,884413.25,4817.546875
61,887079.6875,882331.125,4748.6044921875
62,883416.5,878715.0625,4701.419921875
63,878732.4375,874067.75,4664.56640625
64,877673.6875,873092.3125,4581.38427734375
65,873464.0625,868898.1875,4566.02783203125
66,870559.5625,866078.0625,4481.47216796875
67,866495.5625,862100.0,4395.63232421875
68,863727.0625,859366.3125,4360.779296875
69,860018.3125,855702.0625,4316.314453125
70,856795.8125,852549.875,4245.900390625
71,856444.1875,852244.0,4200.31103515625
72,853868.1875,849780.625,4087.470703125
73,850705.125,846595.125,4109.9931640625
74,848826.8125,844841.6875,3985.021728515625
75,844425.0,840492.25,3932.97900390625
76,840430.375,836581.125,3849.181884765625
77,837214.875,833393.9375,3821.0419921875
78,837050.0625,833250.75,3799.336181640625
79,831118.5625,827400.75,3717.753662109375
80,828973.9375,825287.25,3686.834228515625
81,825756.6875,822103.3125,3653.04345703125
82,821932.0625,818367.3125,3564.52197265625
83,818941.8125,815440.75,3501.266845703125
84,818737.0,815245.0,3492.1220703125
85,810995.75,807574.4375,3421.44287109375
86,810019.0625,806639.3125,3379.833740234375
87,808344.3125,805014.0625,3330.266357421875
88,803355.125,800042.375,3312.802490234375
89,801941.25,798700.875,3240.64453125
90,798445.875,795232.25,3213.625732421875
91,795686.125,792550.125,3136.00244140625
92,791354.125,788232.0,3122.3427734375
93,789337.125,786255.125,3082.1455078125
94,787532.9375,784508.9375,3024.0947265625
95,783855.0,780863.3125,2991.602294921875
96,781990.4375,778997.1875,2993.25830078125
97,780717.5625,777770.5625,2946.904296875
98,777317.8125,774424.5,2893.332763671875
99,772721.4375,769830.8125,2890.59912109375
100,769539.125,766712.1875,2827.07421875
101,767631.75,764832.5,2799.273193359375
102,765293.1875,762551.375,2741.776611328125
103,766636.0625,763937.0,2699.077392578125
104,764335.5,761649.1875,2686.3330078125
105,760244.75,757623.8125,2621.072021484375
106,756646.3125,754055.3125,2590.961181640625
107,756231.75,753657.875,2573.90625
108,751209.375,748659.9375,2549.467041015625
109,752673.375,750187.125,2486.116943359375
110,749937.875,747443.0625,2494.798828125
111,742933.375,740508.0,2425.3466796875
112,740706.875,738262.75,2444.18701171875
113,738012.75,735571.8125,2440.913330078125
114,736004.3125,733606.75,2397.6015625
115,735220.1875,732869.5625,2350.561279296875
116,733765.8125,731437.6875,2328.0361328125
117,731210.5625,728908.625,2301.873291015625
118,731661.875,729403.9375,2258.139892578125
119,726476.4375,724215.6875,2260.779296875
120,728051.5,725815.6875,2235.5673828125
121,724887.25,722685.875,2201.501708984375
122,723261.0,721078.4375,2182.3642578125
123,718753.25,716591.3125,2161.87451171875
124,722584.1875,720451.375,2132.669677734375
125,717567.6875,715457.8125,2109.694580078125
126,715751.0625,713635.25,2115.820068359375
127,713517.375,711452.625,2064.78466796875
128,712344.1875,710272.125,2072.087158203125
129,709943.375,707918.4375,2025.173828125
130,708436.1875,706402.3125,2033.8834228515625
131,708462.4375,706448.625,2013.8538818359375
132,704902.9375,702895.375,2007.6971435546875
133,700276.3125,698296.6875,1979.70361328125
134,699701.25,697741.75,1959.6165771484375
135,699364.75,697405.1875,1959.5421142578125
136,696123.125,694178.75,1944.3001708984375
137,695457.5625,693508.1875,1949.1868896484375
138,696542.0,694631.4375,1910.5125732421875
139,691487.375,689600.3125,1887.1483154296875
140,689256.625,687378.4375,1878.3551025390625
141,691350.625,689461.8125,1888.778076171875
142,692908.875,691045.5625,1863.4122314453125
143,685207.1875,683360.375,1847.0106201171875
144,683574.25,681736.0625,1838.09423828125
145,682949.0,681128.4375,1820.46240234375
146,679950.0,678130.9375,1818.831298828125
147,678707.5625,676900.1875,1807.503662109375
148,677186.4375,675387.75,1798.620849609375
149,676361.4375,674575.25,1786.4183349609375
150,681431.125,679660.75,1770.35302734375
151,681693.9375,679921.9375,1772.153564453125
152,674611.25,672847.375,1763.7159423828125
153,669899.125,668146.375,1752.7078857421875
154,674106.1875,672375.5625,1730.608154296875
155,669136.3125,667415.6875,1720.4940185546875
156,665649.125,663909.25,1739.8704833984375
157,661202.625,659480.3125,1722.21044921875
158,659374.5625,657653.6875,1720.805908203125
159,657760.0625,656039.375,1720.583740234375
160,660011.9375,658286.75,1724.9964599609375
161,659659.25,657979.375,1679.88037109375
162,661732.1875,660062.0,1670.1612548828125
163,656022.375,654368.5,1653.810546875
164,654644.8125,652979.0,1665.8909912109375
165,656086.5,654433.8125,1652.7601318359375
166,652817.25,651178.0,1639.2777099609375
167,648305.6875,646666.875,1638.846923828125
168,644995.5625,643357.0625,1638.3782958984375
169,648880.0625,647255.375,1624.68212890625
170,647035.625,645415.9375,1619.6153564453125
171,643390.875,641784.8125,1606.12255859375
172,639424.75,637826.5625,1598.216552734375
173,637496.625,635898.1875,1598.3065185546875
174,638026.625,636431.3125,1595.239013671875
175,635972.1875,634398.3125,1573.7711181640625
176,635445.75,633888.625,1557.182861328125
177,643626.875,642070.6875,1556.106201171875
178,635486.9375,633974.75,1512.178466796875
179,632582.75,631055.4375,1527.3050537109375
180,627638.6875,626118.9375,1519.792724609375
181,626030.1875,624511.5625,1518.6236572265625
182,625119.375,623604.0,1515.3685302734375
183,626015.6875,624520.125,1495.4183349609375
184,619476.0,617975.5625,1500.37744140625
185,617264.5625,615778.3125,1486.168212890625
186,614795.0,613312.25,1482.8111572265625
187,614765.375,613292.4375,1472.829833984375
188,618270.4375,616799.0,1471.4315185546875
189,620462.0625,619017.8125,1444.2269287109375
190,617952.25,616500.5625,1451.7772216796875
191,615896.375,614457.8125,1438.5716552734375
192,612293.5625,610871.0625,1422.53125
193,612122.625,610700.75,1421.783203125
194,610693.9375,609264.875,1428.998291015625
195,609751.3125,608330.125,1421.2880859375
196,606670.5,605249.6875,1420.8641357421875
197,604244.0,602836.75,1407.272216796875
198,606342.0,604943.3125,1398.762939453125
199,601987.1875,600595.25,1391.8985595703125
200,599977.5625,598581.375,1396.220703125
201,598299.9375,596916.4375,1383.41943359375
202,598183.9375,596796.4375,1387.49658203125
203,604057.125,602703.1875,1353.98193359375
204,595070.5,593697.375,1373.201171875
205,593711.4375,592344.875,1366.5753173828125
206,596090.625,594739.375,1351.1595458984375
207,593800.1875,592447.3125,1352.9210205078125
208,593011.125,591668.4375,1342.6676025390625
209,594276.0,592934.1875,1341.9378662109375
210,591450.875,590120.0625,1330.813720703125
211,588203.875,586878.4375,1325.6002197265625
212,585638.4375,584322.5,1315.966064453125
213,584750.125,583418.375,1331.6243896484375
214,584552.875,583229.25,1323.6949462890625
215,583558.75,582243.875,1314.7889404296875
216,580560.625,579226.0625,1334.5694580078125
217,581398.4375,580089.375,1308.973388671875
218,587678.6875,586378.1875,1300.4864501953125
219,587542.4375,586263.5625,1278.920166015625
220,582730.4375,581452.4375,1277.870849609375
221,579027.0,577739.8125,1287.1650390625
222,581861.6875,580576.25,1285.427978515625
223,581577.0,580303.25,1273.8272705078125
224,581867.6875,580591.625,1276.0196533203125
225,579846.1875,578577.4375,1268.73046875
226,573659.625,572387.9375,1271.8614501953125
227,576099.6875,574826.1875,1273.5411376953125
228,571344.1875,570077.25,1266.77880859375
229,566063.1875,564786.5625,1276.586669921875
230,567472.0,566193.0625,1279.033203125
231,566678.9375,565403.8125,1275.2149658203125
232,565928.1875,564656.9375,1271.1602783203125
233,567801.5,566529.375,1272.1351318359375
234,566371.125,565102.6875,1268.392822265625
235,567149.8125,565881.875,1267.84130859375
236,568249.375,567002.75,1246.8211669921875
237,568271.0625,567018.625,1252.3868408203125
238,565712.5,564460.0625,1252.5302734375
239,566677.75,565424.3125,1253.41015625
240,569416.625,568163.0625,1253.6201171875
241,568238.3125,566985.8125,1252.4334716796875
242,559938.1875,558684.0,1254.197265625
