,loss,reconstruction_loss,kl_loss
0,28923264.0,28906496.0,16765.513671875
1,14795557.0,14788942.0,6613.0732421875
2,5246750.5,5242200.5,4549.2783203125
3,2955138.0,2947067.5,8070.03369140625
4,2492620.25,2485472.25,7148.08056640625
5,2228042.5,2220171.0,7871.22119140625
6,1782878.625,1768981.75,13897.095703125
7,1525936.0,1510339.625,15596.8408203125
8,1425323.0,1409859.375,15463.6474609375
9,1381935.125,1368133.5,13801.6982421875
10,1348110.75,1335121.25,12989.3466796875
11,1324422.875,1312028.125,12395.0224609375
12,1297824.0,1286225.375,11598.44140625
13,1274705.0,1263604.375,11100.8369140625
14,1249858.25,1239111.375,10746.7998046875
15,1224722.875,1214290.5,10432.615234375
16,1205208.875,1195253.5,9955.599609375
17,1189922.625,1180301.5,9621.240234375
18,1179521.0,1170344.375,9176.59765625
19,1163181.125,1154386.0,8795.1806640625
20,1153350.25,1144964.625,8385.7353515625
21,1144360.5,1136271.375,8088.98486328125
22,1135804.75,1128232.75,7571.93212890625
23,1124338.25,1117044.625,7293.962890625
24,1114162.25,1107185.0,6977.27001953125
25,1105439.125,1098531.375,6907.6982421875
26,1096008.0,1089344.625,6663.5732421875
27,1086265.5,1079639.5,6626.18994140625
28,1078239.375,1071823.375,6416.0439453125
29,1070427.875,1064197.0,6231.12646484375
30,1062840.625,1056592.0,6248.64697265625
31,1056828.375,1050655.875,6172.41162109375
32,1048001.4375,1041997.8125,6003.70361328125
33,1038770.8125,1032796.75,5973.76904296875
34,1030793.1875,1024805.0,5988.0810546875
35,1025256.3125,1019312.5,5943.8173828125
36,1020752.1875,1014892.0625,5859.99755859375
37,1007898.875,1002036.4375,5862.470703125
38,1001540.0,995753.1875,5787.03271484375
39,995727.5,990033.4375,5693.94970703125
40,989512.625,983866.3125,5646.12646484375
41,984803.3125,979321.0,5482.20263671875
42,978167.8125,972735.5625,5432.09228515625
43,973443.25,968124.4375,5318.7158203125
44,972175.5625,967006.4375,5169.04833984375
45,965482.8125,960423.3125,5059.5078125
46,962372.75,957410.4375,4962.333984375
47,960456.3125,955495.9375,4960.51513671875
48,954099.25,949328.75,4770.47216796875
49,950745.5625,946012.625,4732.90771484375
50,949649.9375,945022.3125,4627.783203125
51,947805.0,943283.0,4522.05224609375
52,942814.3125,938394.1875,4420.04150390625
53,938780.6875,934437.875,4342.80322265625
54,935423.8125,931144.0,4280.02880859375
55,933613.6875,929388.875,4224.7255859375
56,932819.375,928668.5,4151.1044921875
57,932896.3125,928830.625,4065.682861328125
58,925478.125,921505.8125,3972.393310546875
59,922454.75,918493.8125,3961.01318359375
60,918521.5625,914655.25,3866.31884765625
61,916606.125,912746.5625,3859.84716796875
62,916833.1875,913032.1875,3800.977294921875
63,912430.75,908683.6875,3746.97314453125
64,908015.375,904319.5,3696.002685546875
65,908084.9375,904448.0625,3636.746337890625
66,910317.6875,906776.5,3541.00732421875
67,902648.0,899118.8125,3529.1123046875
68,900613.625,897159.25,3453.998291015625
69,895371.8125,891907.25,3464.38232421875
70,894960.0625,891519.5,3440.59130859375
71,890436.0,887061.6875,3374.329345703125
72,887347.8125,884041.375,3306.138671875
73,884997.125,881702.125,3294.8095703125
74,883170.75,879944.625,3226.384521484375
75,880581.9375,877428.5,3153.345458984375
76,879726.5625,876569.375,3157.46484375
77,873638.375,870551.5625,3086.82470703125
78,870589.125,867506.4375,3082.71142578125
79,869073.0,866081.375,2991.503662109375
80,868632.9375,865689.0,2943.897216796875
81,867005.9375,864114.75,2891.2783203125
82,874452.6875,871659.6875,2792.997314453125
83,859330.8125,856525.25,2805.40625
84,853305.625,850495.75,2810.201904296875
85,854169.9375,851423.8125,2746.116943359375
86,847441.875,844737.125,2704.77978515625
87,844518.375,841863.75,2654.264404296875
88,842263.0625,839604.875,2658.305419921875
89,839839.5625,837262.0625,2577.537353515625
90,839118.4375,836581.6875,2536.859130859375
91,834063.375,831563.25,2500.054443359375
92,832667.5,830214.875,2452.445068359375
93,831944.875,829514.5625,2430.360595703125
94,827542.625,825166.375,2376.1337890625
95,826498.4375,824130.0625,2368.3720703125
96,820219.75,817914.8125,2304.970458984375
97,818592.625,816332.6875,2260.057373046875
98,818480.875,816258.125,2222.6923828125
99,816273.125,814084.3125,2188.79296875
100,811191.125,809031.9375,2159.288330078125
101,806267.375,804124.5,2142.710205078125
102,802460.75,800353.4375,2107.19287109375
103,799701.9375,797622.1875,2079.759033203125
104,797713.8125,795659.375,2054.33837890625
105,797366.125,795349.375,2016.6263427734375
106,794589.1875,792616.6875,1972.5799560546875
107,790614.75,788644.0,1970.96728515625
108,794024.6875,792109.375,1915.318115234375
109,785124.25,783237.375,1887.14306640625
110,791832.1875,789950.125,1882.123291015625
111,783999.375,782177.8125,1821.552001953125
112,779076.4375,777221.9375,1854.347412109375
113,774636.75,772810.375,1826.4107666015625
114,772732.3125,770917.4375,1814.730224609375
115,773458.875,771652.0625,1806.725341796875
116,771389.8125,769624.25,1765.58447265625
117,769231.75,767486.4375,1745.021728515625
118,769423.0,767704.0,1718.9700927734375
119,762206.375,760491.3125,1714.990966796875
120,759237.4375,757514.5625,1722.839599609375
121,757375.8125,755666.8125,1708.9920654296875
122,763501.875,761828.625,1673.2969970703125
123,766451.9375,764803.6875,1648.145751953125
124,760927.25,759302.3125,1624.83642578125
125,750244.1875,748605.25,1638.8629150390625
126,748083.9375,746425.875,1658.0701904296875
127,750985.4375,749316.3125,1669.2735595703125
128,748948.6875,747294.1875,1654.4561767578125
129,743983.25,742346.3125,1636.9130859375
130,741117.1875,739483.25,1634.009521484375
131,740175.3125,738545.125,1630.1328125
132,737921.0,736307.0625,1613.958984375
133,735973.125,734384.875,1588.3074951171875
134,734317.875,732736.25,1581.652587890625
135,732122.8125,730554.125,1568.7711181640625
136,730509.4375,728954.5625,1554.9296875
137,734098.125,732578.875,1519.1021728515625
138,737204.0625,735692.75,1511.1788330078125
139,727882.75,726373.9375,1508.793701171875
140,726826.4375,725327.0,1499.699951171875
141,725113.625,723623.25,1490.325439453125
142,728289.0,726799.6875,1489.529296875
143,722367.8125,720892.1875,1475.5274658203125
144,721058.3125,719587.5625,1470.6478271484375
