,loss,reconstruction_loss,kl_loss
0,28186804.0,28178866.0,7930.20751953125
1,18684004.0,18681802.0,2203.263916015625
2,14152169.0,14148096.0,4073.665771484375
3,12638370.0,12632511.0,5856.40087890625
4,11516175.0,11509835.0,6341.26123046875
5,10197846.0,10193911.0,3937.16748046875
6,8802861.0,8800793.0,2068.670166015625
7,8035731.0,8033589.0,2142.533935546875
8,7480617.5,7478100.5,2517.201416015625
9,7095906.0,7092809.5,3095.90625
10,6837496.5,6833927.0,3568.99658203125
11,6632286.5,6628414.0,3872.6513671875
12,6464270.5,6460004.0,4265.9375
13,6310364.5,6305634.0,4729.53173828125
14,6165878.5,6160670.0,5206.12451171875
15,6039214.5,6033585.5,5628.71484375
16,5921937.5,5916014.5,5924.3125
17,5809434.5,5803152.5,6281.81298828125
18,5717431.0,5710860.5,6570.31298828125
19,5642030.5,5635455.5,6575.2080078125
20,5557365.0,5550715.5,6648.833984375
21,5480356.0,5473881.0,6473.4287109375
22,5404481.5,5397932.0,6548.90283203125
23,5329837.5,5323182.0,6655.98876953125
24,5268253.5,5261632.5,6620.53662109375
25,5207277.5,5200777.0,6500.68359375
26,5138186.5,5131641.5,6544.5146484375
27,5072858.0,5066228.0,6629.865234375
28,5019305.0,5012766.0,6539.8251953125
29,4973124.0,4966567.0,6557.568359375
30,4926648.5,4920221.5,6426.56787109375
31,4884853.5,4878441.5,6412.04931640625
32,4841006.0,4834618.5,6387.5185546875
33,4797500.0,4791137.0,6362.36572265625
34,4764462.5,4758182.0,6281.10107421875
35,4727686.5,4721400.0,6286.1416015625
36,4697449.0,4691246.0,6203.09765625
37,4665885.5,4659635.5,6249.96728515625
38,4634765.5,4628596.5,6169.89111328125
39,4600801.0,4594603.5,6197.2626953125
40,4565294.0,4559054.5,6239.12353515625
41,4533637.0,4527423.5,6213.2041015625
42,4508714.5,4502607.0,6106.32177734375
43,4472378.0,4466190.5,6188.12744140625
44,4448632.5,4442433.5,6198.572265625
45,4419630.5,4413362.5,6267.3837890625
46,4389805.5,4383549.5,6255.064453125
47,4364433.5,4358200.5,6232.4169921875
48,4339781.5,4333607.5,6175.1162109375
49,4312266.0,4306061.0,6204.49609375
50,4286541.5,4280378.0,6162.87841796875
51,4265243.0,4259174.0,6068.63916015625
52,4237874.5,4231790.5,6083.76220703125
53,4217047.0,4210936.5,6110.60791015625
54,4196626.5,4190549.0,6077.01806640625
55,4174506.5,4168443.25,6063.009765625
56,4152633.25,4146637.0,5995.84033203125
57,4134679.5,4128696.5,5983.19287109375
58,4113016.5,4107091.0,5925.345703125
59,4104397.0,4098570.5,5826.0458984375
60,4084857.5,4079083.25,5775.291015625
61,4063163.5,4057381.0,5782.06982421875
62,4049146.25,4043408.25,5738.03076171875
63,4032661.5,4026928.25,5733.19287109375
64,4019766.5,4014091.5,5674.8603515625
65,4001986.75,3996353.25,5633.72021484375
66,3982898.0,3977300.75,5597.6376953125
67,3960938.25,3955408.25,5529.00244140625
68,3947140.0,3941612.25,5526.8408203125
69,3931348.0,3925899.25,5449.25634765625
70,3908457.75,3903019.0,5439.2060546875
71,3896477.0,3891100.25,5376.52734375
72,3890305.75,3885003.5,5302.11376953125
73,3872273.75,3867014.75,5259.60791015625
74,3864197.0,3858949.5,5247.20458984375
75,3856719.0,3851560.75,5157.60302734375
76,3842295.25,3837141.75,5152.5546875
77,3833696.0,3828573.0,5123.12890625
78,3832414.25,3827378.5,5036.0517578125
79,3822056.5,3817093.75,4963.04638671875
80,3808690.5,3803727.0,4963.6650390625
81,3799539.0,3794630.25,4908.29052734375
82,3794123.5,3789232.25,4891.59814453125
83,3786189.0,3781383.25,4806.1142578125
84,3779219.5,3774445.5,4774.212890625
85,3771600.0,3766904.25,4695.9052734375
86,3765335.75,3760678.75,4657.23095703125
87,3753457.75,3748860.5,4597.97607421875
88,3738449.25,3733816.25,4633.849609375
89,3734020.5,3729346.75,4673.38671875
90,3727887.25,3723340.5,4545.73291015625
91,3721020.25,3716476.5,4543.20263671875
92,3710862.75,3706347.0,4516.05126953125
93,3704578.5,3700119.25,4459.8203125
